Provider,TotalClaims_Count,UniqueBeneficiaries_Count,InpatientClaims_Count,OutpatientClaims_Count,MeanReimbursement,TotalReimbursement,StdReimbursement,MinReimbursement,MaxReimbursement,FirstClaimDate,LastClaimDate,UniqueClaimDates_Count,UniqueClaimMonths_Count,ClaimsPerBeneficiary_Ratio,InpatientPercentage,OutpatientPercentage,ExtraVisitsPerBeneficiary_Percentage,BeneficiariesWithInpatient_Percentage,BeneficiariesWithOutpatient_Percentage,InpatientOutpatient_Ratio,ClaimsPerMonth_Ratio,ClaimDurationDays,ReimbursementCoV_Ratio,PotentialFraud
PRV56811,62,60,8,54,1710.483870967742,106050,5172.020383176953,0,35000,2008-12-28,2009-12-28,56,13,1.0333333333333334,12.903225806451612,87.09677419354838,3.3333333333333335,13.333333333333334,90.0,0.14814814814814814,4.769230769230769,365,3.0237177157658754,No
PRV56813,106,83,0,106,320.188679245283,33940,613.5920486417128,0,3300,2009-01-05,2009-12-18,88,12,1.2771084337349397,0.0,100.0,27.710843373493976,0.0,100.0,0.0,8.833333333333334,347,1.9163452314679303,No
PRV56816,15,15,0,15,469.3333333333333,7040,639.5251214396358,10,2100,2009-01-16,2009-12-26,15,9,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.6666666666666667,344,1.3626245485219513,No
PRV56818,20,17,4,16,2277.0,45540,6020.237012295324,0,26000,2009-01-01,2009-12-31,19,11,1.1764705882352942,20.0,80.0,17.647058823529413,23.52941176470588,94.11764705882352,0.25,1.8181818181818181,364,2.6439336900726063,No
PRV56819,25,23,24,1,8836.0,220900,10833.469742730935,0,57000,2009-02-01,2009-12-21,25,11,1.0869565217391304,96.0,4.0,8.695652173913043,100.0,4.3478260869565215,24.0,2.272727272727273,323,1.2260604054697752,No
PRV56820,5,4,0,5,164.0,820,124.61942063739504,60,300,2009-02-01,2009-12-14,5,5,1.25,0.0,100.0,25.0,0.0,100.0,0.0,1.0,316,0.7598745160816771,No
PRV56821,12,11,0,12,263.3333333333333,3160,564.7901192371188,10,2000,2009-01-11,2009-08-28,12,7,1.0909090909090908,0.0,100.0,9.090909090909092,0.0,100.0,0.0,1.7142857142857142,229,2.14477260469792,No
PRV56823,18,15,0,18,351.1111111111111,6320,520.0779227689193,10,1900,2009-01-08,2009-12-07,18,12,1.2,0.0,100.0,20.0,0.0,100.0,0.0,1.5,333,1.4812345901646435,No
PRV56824,136,125,0,136,349.55882352941177,47540,689.9069906686119,0,3300,2009-01-01,2009-12-31,111,12,1.088,0.0,100.0,8.799999999999999,0.0,100.0,0.0,11.333333333333334,364,1.973650625387699,No
PRV56826,24,24,4,20,869.5833333333334,20870,1872.007708936809,10,7000,2009-01-23,2009-11-19,24,10,1.0,16.666666666666664,83.33333333333334,0.0,16.666666666666664,83.33333333333334,0.2,2.4,300,2.1527640160269965,No
PRV56828,142,131,0,142,285.28169014084506,40510,504.78236819132206,0,3300,2008-12-16,2009-12-28,109,13,1.083969465648855,0.0,100.0,8.396946564885496,0.0,100.0,0.0,10.923076923076923,377,1.7694173360446244,No
PRV56829,193,95,0,193,291.55440414507774,56270,575.8921235007385,0,4800,2008-12-18,2009-12-27,151,13,2.031578947368421,0.0,100.0,103.15789473684211,0.0,100.0,0.0,14.846153846153847,374,1.9752475535035103,No
PRV56830,7,7,0,7,940.0,6580,1512.5365009369746,10,3300,2009-02-03,2009-10-19,7,5,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.4,258,1.609081383975505,No
PRV56831,5,5,0,5,152.0,760,197.66132651583618,10,500,2009-01-30,2009-10-29,5,4,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.25,272,1.3004034639199749,No
PRV56832,11,11,0,11,683.6363636363636,7520,1271.9298151020184,10,4000,2009-01-23,2009-10-31,11,8,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.375,281,1.8605356337928463,No
PRV56833,8,7,0,8,88.75,710,169.06782240103695,0,500,2009-01-10,2009-11-12,8,7,1.1428571428571428,0.0,100.0,14.285714285714285,0.0,100.0,0.0,1.1428571428571428,306,1.904989548180698,No
PRV56834,16,6,1,15,428.125,6850,830.8808077375879,0,3000,2009-01-16,2009-12-18,16,10,2.6666666666666665,6.25,93.75,166.66666666666669,16.666666666666664,100.0,0.06666666666666667,1.6,336,1.9407434925257527,No
PRV56835,103,52,0,103,239.2233009708738,24640,532.1537617253198,0,3300,2009-01-01,2009-12-24,87,12,1.9807692307692308,0.0,100.0,98.07692307692307,0.0,100.0,0.0,8.583333333333334,357,2.224506390329056,No
PRV56836,3,3,0,3,246.66666666666666,740,307.4627348693388,40,600,2009-02-24,2009-09-26,3,3,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,214,1.2464705467675898,No
PRV56837,42,27,0,42,408.8095238095238,17170,748.8469262349115,0,3300,2008-12-28,2009-12-24,42,13,1.5555555555555556,0.0,100.0,55.55555555555556,0.0,100.0,0.0,3.230769230769231,361,1.8317746593981528,No
PRV56839,12,12,2,10,1489.1666666666667,17870,2923.946456210831,0,9000,2009-01-31,2009-10-16,11,7,1.0,16.666666666666664,83.33333333333334,0.0,16.666666666666664,83.33333333333334,0.2,1.7142857142857142,258,1.9634783141874634,No
PRV56840,89,33,0,89,214.4943820224719,19090,374.53914480439414,0,1800,2009-01-03,2009-12-31,84,12,2.696969696969697,0.0,100.0,169.6969696969697,0.0,100.0,0.0,7.416666666666667,362,1.74614897263442,No
PRV56843,2,2,0,2,430.0,860,523.2590180780452,60,800,2009-08-23,2009-12-08,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,107,1.2168814373908028,No
PRV56845,9,9,0,9,66.66666666666667,600,57.445626465380286,0,200,2009-02-15,2009-12-01,8,7,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.2857142857142858,289,0.8616843969807042,No
PRV56846,21,9,0,21,334.2857142857143,7020,716.5442863394518,10,3300,2009-01-01,2009-12-15,20,12,2.3333333333333335,0.0,100.0,133.33333333333331,0.0,100.0,0.0,1.75,348,2.143508548878702,No
PRV56850,17,6,0,17,273.52941176470586,4650,460.8001353145226,10,1600,2009-01-07,2009-12-31,17,11,2.8333333333333335,0.0,100.0,183.33333333333331,0.0,100.0,0.0,1.5454545454545454,358,1.6846456559885774,No
PRV56851,20,7,0,20,369.0,7380,552.5624518168917,0,2000,2009-01-07,2009-11-24,19,11,2.857142857142857,0.0,100.0,185.71428571428572,0.0,100.0,0.0,1.8181818181818181,321,1.4974592190159666,No
PRV56852,20,9,0,20,98.0,1960,147.84771681842454,10,700,2009-01-02,2009-11-19,19,9,2.2222222222222223,0.0,100.0,122.22222222222223,0.0,100.0,0.0,2.2222222222222223,321,1.508650171616577,No
PRV56853,27,6,0,27,197.77777777777777,5340,463.4596765575963,0,2400,2009-01-02,2009-12-09,27,12,4.5,0.0,100.0,350.0,0.0,100.0,0.0,2.25,341,2.3433354432687454,No
PRV56854,3,3,0,3,200.0,600,264.5751311064591,0,500,2009-01-24,2009-08-16,3,3,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,204,1.3228756555322954,No
PRV56855,4,3,0,4,72.5,290,89.58236433584459,10,200,2009-03-03,2009-10-08,4,4,1.3333333333333333,0.0,100.0,33.33333333333333,0.0,100.0,0.0,1.0,219,1.2356188184254426,No
PRV56856,90,31,0,90,263.0,23670,515.2907982310311,0,3000,2009-01-01,2009-12-17,76,12,2.903225806451613,0.0,100.0,190.3225806451613,0.0,100.0,0.0,7.5,350,1.9592806016389015,No
PRV56857,46,20,0,46,358.2608695652174,16480,830.7140284727648,0,3300,2009-01-06,2009-12-30,42,11,2.3,0.0,100.0,130.0,0.0,100.0,0.0,4.181818181818182,358,2.3187406134555326,No
PRV56858,40,23,0,40,196.75,7870,378.1831566846942,10,1900,2009-01-02,2009-12-31,39,12,1.7391304347826086,0.0,100.0,73.91304347826086,0.0,100.0,0.0,3.3333333333333335,363,1.922150732831991,No
PRV56860,3,3,0,3,856.6666666666666,2570,1336.5752254674383,80,2400,2009-05-31,2009-07-19,3,3,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,49,1.5602045433472043,No
PRV56861,31,22,0,31,179.3548387096774,5560,278.1478681549434,10,1200,2009-01-01,2009-12-30,29,12,1.4090909090909092,0.0,100.0,40.909090909090914,0.0,100.0,0.0,2.5833333333333335,363,1.5508244447487853,No
PRV56862,14,8,0,14,213.57142857142858,2990,547.9978543312449,0,2100,2009-01-02,2009-11-30,14,7,1.75,0.0,100.0,75.0,0.0,100.0,0.0,2.0,332,2.565876241015862,No
PRV56863,52,29,0,52,270.5769230769231,14070,608.1163893420612,0,3300,2009-01-03,2009-12-26,49,12,1.793103448275862,0.0,100.0,79.3103448275862,0.0,100.0,0.0,4.333333333333333,357,2.247480614483808,No
PRV56864,24,12,0,24,158.33333333333334,3800,305.7231863412827,10,1500,2008-12-18,2009-12-27,24,13,2.0,0.0,100.0,100.0,0.0,100.0,0.0,1.8461538461538463,374,1.9308832821554696,No
PRV56866,68,23,0,68,399.70588235294116,27180,734.3897265162706,0,3300,2009-01-03,2009-12-28,62,12,2.9565217391304346,0.0,100.0,195.65217391304347,0.0,100.0,0.0,5.666666666666667,359,1.8373252907691833,No
PRV56867,9,8,0,9,381.1111111111111,3430,631.1783512693628,10,2000,2009-04-12,2009-12-23,9,5,1.125,0.0,100.0,12.5,0.0,100.0,0.0,1.8,255,1.6561531082869578,No
PRV56868,18,7,0,18,421.6666666666667,7590,651.2183152504597,0,2700,2009-01-03,2009-11-26,17,8,2.5714285714285716,0.0,100.0,157.14285714285714,0.0,100.0,0.0,2.25,327,1.5443912614635407,No
PRV56869,36,24,0,36,311.6666666666667,11220,475.51175439880404,0,2200,2009-01-03,2009-12-17,36,12,1.5,0.0,100.0,50.0,0.0,100.0,0.0,3.0,348,1.52570616384643,No
PRV56870,13,13,13,0,9153.846153846154,119000,4017.589531177325,3000,16000,2009-01-02,2009-11-06,13,7,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.8571428571428572,308,0.4388963353386994,No
PRV56871,11,11,0,11,395.45454545454544,4350,563.0162277654817,10,2000,2009-02-05,2009-12-23,11,8,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.375,321,1.4237191966483447,No
PRV56873,2,2,1,1,3035.0,6070,4193.143212436227,70,6000,2009-01-25,2009-09-26,2,2,1.0,50.0,50.0,0.0,50.0,50.0,1.0,1.0,244,1.3815957866346713,No
PRV56877,44,34,15,29,3872.9545454545455,170410,8757.568309500088,0,46000,2009-01-04,2009-12-14,41,11,1.2941176470588236,34.090909090909086,65.9090909090909,29.411764705882355,44.11764705882353,85.29411764705883,0.5172413793103449,4.0,344,2.261211229493597,Yes
PRV56878,26,8,0,26,256.15384615384613,6660,378.0378491429335,10,1300,2009-01-14,2009-12-25,25,10,3.25,0.0,100.0,225.0,0.0,100.0,0.0,2.6,345,1.4758234350925334,No
PRV56879,7,6,0,7,1162.857142857143,8140,1221.061209026999,40,3300,2009-02-20,2009-12-01,6,6,1.1666666666666667,0.0,100.0,16.666666666666664,0.0,100.0,0.0,1.1666666666666667,284,1.0500526367554046,No
PRV56880,2,2,0,2,130.0,260,98.99494936611666,60,200,2009-05-07,2009-05-30,2,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,2.0,23,0.7614996105085897,No
PRV56881,78,31,0,78,220.51282051282053,17200,381.4800208752829,0,2200,2008-12-12,2009-12-30,71,13,2.5161290322580645,0.0,100.0,151.61290322580646,0.0,100.0,0.0,6.0,383,1.7299675365274456,No
PRV56882,21,10,0,21,192.85714285714286,4050,268.55433076275006,20,1200,2009-01-24,2009-11-16,20,11,2.1,0.0,100.0,110.00000000000001,0.0,100.0,0.0,1.9090909090909092,296,1.3925039372883337,No
PRV56884,8,8,0,8,180.0,1440,296.88862750677595,10,900,2009-02-02,2009-11-30,8,5,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.6,301,1.649381263926533,No
PRV56885,10,6,9,1,6605.0,66050,4663.597204829003,0,14000,2009-01-11,2009-11-25,10,6,1.6666666666666667,90.0,10.0,66.66666666666666,100.0,16.666666666666664,9.0,1.6666666666666667,318,0.7060707350233162,No
PRV56886,11,3,0,11,123.63636363636364,1360,166.0284751042861,10,500,2009-01-15,2009-11-23,11,6,3.6666666666666665,0.0,100.0,266.66666666666663,0.0,100.0,0.0,1.8333333333333333,312,1.3428773721670197,No
PRV56887,36,11,0,36,253.33333333333334,9120,563.5347625226225,10,2700,2009-01-15,2009-12-22,33,12,3.272727272727273,0.0,100.0,227.27272727272728,0.0,100.0,0.0,3.0,341,2.2244793257471938,No
PRV56888,10,10,0,10,605.0,6050,979.6059298400443,40,3000,2009-01-06,2009-09-22,9,5,1.0,0.0,100.0,0.0,0.0,100.0,0.0,2.0,259,1.6191833551075112,No
PRV56889,50,29,5,45,2531.0,126550,9264.00236376904,0,57000,2009-01-09,2009-12-24,47,12,1.7241379310344827,10.0,90.0,72.41379310344827,17.24137931034483,100.0,0.1111111111111111,4.166666666666667,349,3.6602142883322952,No
PRV56890,12,5,0,12,355.8333333333333,4270,447.4464586219599,20,1500,2009-02-22,2009-12-10,12,8,2.4,0.0,100.0,140.0,0.0,100.0,0.0,1.5,291,1.2574607736448522,No
PRV56891,1,1,0,1,10.0,10,,10,10,2009-01-20,2009-01-20,1,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0,0.0,No
PRV56892,13,5,0,13,244.6153846153846,3180,437.25689216247895,0,1600,2009-01-03,2009-11-06,13,7,2.6,0.0,100.0,160.0,0.0,100.0,0.0,1.8571428571428572,307,1.7875281755069894,No
PRV56893,7,7,0,7,431.42857142857144,3020,543.7961803049794,60,1500,2009-03-16,2009-12-20,7,7,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,279,1.2604547225612106,No
PRV56894,26,23,0,26,167.69230769230768,4360,408.5908240996872,0,2100,2009-03-01,2009-12-27,26,9,1.1304347826086956,0.0,100.0,13.043478260869565,0.0,100.0,0.0,2.888888888888889,301,2.436550785915566,No
PRV56895,14,14,13,1,10357.142857142857,145000,9896.441807011268,0,36000,2009-01-06,2009-11-16,14,9,1.0,92.85714285714286,7.142857142857142,0.0,92.85714285714286,7.142857142857142,13.0,1.5555555555555556,314,0.9555185192976396,No
PRV56896,3,3,3,0,20000.0,60000,32078.02986469088,0,57000,2008-12-28,2009-09-18,3,3,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,264,1.6039014932345441,No
PRV56897,8,8,8,0,7750.0,62000,5574.1751471790485,2000,17000,2009-01-18,2009-09-17,8,7,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.1428571428571428,242,0.7192484060876192,No
PRV56900,2,2,2,0,9500.0,19000,9192.388155425118,3000,16000,2009-01-25,2009-05-23,2,2,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,118,0.967619805834223,No
PRV56901,66,48,0,66,154.3939393939394,10190,214.70644566211286,0,1200,2009-01-03,2009-12-30,57,12,1.375,0.0,100.0,37.5,0.0,100.0,0.0,5.5,361,1.3906403742590232,No
PRV56902,1,1,1,0,4000.0,4000,,4000,4000,2009-02-20,2009-02-20,1,1,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,0,0.0,No
PRV56903,2,2,2,0,28500.0,57000,28991.378028648447,8000,49000,2009-11-20,2009-12-08,2,2,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,18,1.017241334338542,No
PRV56904,4,4,4,0,7000.0,28000,4082.48290463863,4000,13000,2009-02-26,2009-10-14,3,3,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.3333333333333333,230,0.5832118435198043,No
PRV56905,15,13,0,15,405.3333333333333,6080,521.9724495557577,10,1600,2009-01-20,2009-11-14,13,9,1.1538461538461537,0.0,100.0,15.384615384615385,0.0,100.0,0.0,1.6666666666666667,298,1.2877609775224288,No
PRV56906,7,7,6,1,7442.857142857143,52100,8230.402408723634,0,23000,2009-01-22,2009-12-12,7,6,1.0,85.71428571428571,14.285714285714285,0.0,85.71428571428571,14.285714285714285,6.0,1.1666666666666667,324,1.1058122238208337,No
PRV56907,15,15,0,15,388.0,5820,646.4872112313702,0,2200,2009-01-11,2009-12-19,14,11,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.3636363636363635,342,1.6662041526581708,No
PRV56908,2,2,1,1,2530.0,5060,3493.107499061545,60,5000,2009-11-02,2009-12-17,2,2,1.0,50.0,50.0,0.0,50.0,50.0,1.0,1.0,45,1.3806749008148398,No
PRV56909,7,6,3,4,2655.714285714286,18590,2970.6444707215587,90,7000,2009-02-03,2009-09-16,7,6,1.1666666666666667,42.857142857142854,57.14285714285714,16.666666666666664,50.0,66.66666666666666,0.75,1.1666666666666667,225,1.1185858684804149,No
PRV56910,5,5,4,1,7452.0,37260,7735.9886246038395,60,18000,2009-01-08,2009-10-19,5,5,1.0,80.0,20.0,0.0,80.0,20.0,4.0,1.0,284,1.0381090478534407,No
PRV56912,7,7,7,0,12857.142857142857,90000,19325.532087789732,0,56000,2009-04-04,2009-10-29,7,5,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.4,208,1.5030969401614236,No
PRV56914,6,6,6,0,11666.666666666666,70000,10875.04789261485,3000,33000,2009-01-17,2009-12-06,6,5,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.2,323,0.9321469622241301,No
PRV56915,4,4,4,0,7725.0,30900,8565.580346168417,900,20000,2009-03-05,2009-09-22,4,4,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,201,1.1088129897952643,No
PRV56916,11,10,11,0,10336.363636363636,113700,8320.128932567419,700,29000,2009-01-02,2009-12-11,11,8,1.1,100.0,0.0,10.0,100.0,0.0,0.0,1.375,343,0.8049377155518171,No
PRV56917,8,7,2,6,1860.0,14880,2896.909683487857,50,7000,2009-02-23,2009-10-07,8,6,1.1428571428571428,25.0,75.0,14.285714285714285,28.57142857142857,85.71428571428571,0.3333333333333333,1.3333333333333333,226,1.557478324455837,No
PRV56918,7,7,7,0,20285.714285714286,142000,19855.429867874816,4000,57000,2008-12-28,2009-11-05,7,5,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.4,312,0.9787887963036881,Yes
PRV56919,2,2,0,2,15.0,30,7.0710678118654755,10,20,2009-11-08,2009-12-17,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,39,0.4714045207910317,No
PRV56920,1,1,0,1,80.0,80,,80,80,2009-07-17,2009-07-17,1,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0,0.0,No
PRV56923,41,27,0,41,147.0731707317073,6030,209.03640714525096,0,1000,2009-01-11,2009-12-05,40,12,1.5185185185185186,0.0,100.0,51.85185185185185,0.0,100.0,0.0,3.4166666666666665,328,1.4213089043043599,No
PRV56926,1,1,0,1,20.0,20,,20,20,2009-03-14,2009-03-14,1,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0,0.0,No
PRV56928,32,28,0,32,204.0625,6530,258.57998544158,0,1100,2009-01-22,2009-12-25,31,12,1.1428571428571428,0.0,100.0,14.285714285714285,0.0,100.0,0.0,2.6666666666666665,337,1.267160724981709,No
PRV56929,45,32,0,45,170.44444444444446,7670,388.446530517016,0,2200,2008-12-22,2009-12-31,41,13,1.40625,0.0,100.0,40.625,0.0,100.0,0.0,3.4615384615384617,374,2.2790213654844482,No
PRV56930,24,19,0,24,278.3333333333333,6680,570.1995582529718,0,2400,2009-02-08,2009-12-22,22,9,1.263157894736842,0.0,100.0,26.31578947368421,0.0,100.0,0.0,2.6666666666666665,317,2.0486211673759467,No
PRV56931,21,17,0,21,314.76190476190476,6610,419.47132259093763,40,1700,2009-01-06,2009-11-30,21,10,1.2352941176470589,0.0,100.0,23.52941176470588,0.0,100.0,0.0,2.1,328,1.3326622956746883,No
PRV56932,9,8,0,9,90.0,810,100.87120500916008,0,300,2009-01-23,2009-10-02,9,6,1.125,0.0,100.0,12.5,0.0,100.0,0.0,1.5,252,1.1207911667684454,No
PRV56933,12,12,0,12,388.3333333333333,4660,544.8908703640212,10,1600,2009-01-12,2009-12-14,11,8,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.5,336,1.4031524558730162,No
PRV56934,6,6,0,6,75.0,450,16.431676725154983,60,100,2009-03-22,2009-09-01,6,4,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.5,163,0.21908902300206642,No
PRV56935,24,15,0,24,549.5833333333334,13190,903.050285886993,30,3300,2009-01-14,2009-11-12,23,10,1.6,0.0,100.0,60.0,0.0,100.0,0.0,2.4,302,1.6431544246617007,No
PRV56937,5,5,0,5,62.0,310,78.23042886243178,10,200,2009-01-04,2009-10-28,5,5,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,297,1.2617811106843835,No
PRV56938,22,21,0,22,174.54545454545453,3840,223.81385277198706,10,900,2009-01-01,2009-12-02,22,9,1.0476190476190477,0.0,100.0,4.761904761904762,0.0,100.0,0.0,2.4444444444444446,335,1.2822668648395092,No
PRV56939,16,15,0,16,317.5,5080,516.2234658233454,0,1900,2009-01-08,2009-12-20,15,9,1.0666666666666667,0.0,100.0,6.666666666666667,0.0,100.0,0.0,1.7777777777777777,346,1.625900679758568,No
PRV56941,21,20,0,21,203.8095238095238,4280,220.87272784289578,20,800,2009-01-25,2009-12-09,21,10,1.05,0.0,100.0,5.0,0.0,100.0,0.0,2.1,318,1.0837213282011242,No
PRV56942,24,23,0,24,290.0,6960,533.894632170871,0,2100,2009-01-14,2009-12-18,24,11,1.0434782608695652,0.0,100.0,4.3478260869565215,0.0,100.0,0.0,2.1818181818181817,338,1.8410159730030033,No
PRV56944,3,3,0,3,60.0,180,36.05551275463989,30,100,2009-01-31,2009-09-25,3,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.5,237,0.6009252125773316,No
PRV56945,57,41,0,57,375.43859649122805,21400,819.2637595850457,0,3300,2009-01-02,2009-11-18,52,11,1.3902439024390243,0.0,100.0,39.02439024390244,0.0,100.0,0.0,5.181818181818182,320,2.182151135343346,No
PRV56946,2,1,0,2,60.0,120,56.568542494923804,20,100,2009-03-14,2009-11-17,2,2,2.0,0.0,100.0,100.0,0.0,100.0,0.0,1.0,248,0.9428090415820634,No
PRV56947,3,3,0,3,193.33333333333334,580,265.7693235370353,30,500,2009-03-23,2009-10-25,3,3,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,216,1.3746689148467341,No
PRV56948,3,3,0,3,223.33333333333334,670,240.0694344004112,70,500,2009-02-07,2009-09-03,3,3,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,208,1.0749377659719905,No
PRV56949,104,43,0,104,307.3076923076923,31960,652.5785014255206,0,3300,2009-01-02,2009-12-12,92,12,2.4186046511627906,0.0,100.0,141.86046511627907,0.0,100.0,0.0,8.666666666666666,344,2.123534547817714,No
PRV56950,3,3,0,3,380.0,1140,298.66369046136157,40,600,2009-03-26,2009-09-28,3,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.5,186,0.7859570801614778,No
PRV56951,19,8,0,19,272.10526315789474,5170,452.92357642528543,0,1900,2009-02-23,2009-12-31,19,10,2.375,0.0,100.0,137.5,0.0,100.0,0.0,1.9,311,1.6645160448898304,No
PRV56953,20,19,0,20,143.5,2870,198.79306881912737,10,700,2009-01-20,2009-12-28,19,9,1.0526315789473684,0.0,100.0,5.263157894736842,0.0,100.0,0.0,2.2222222222222223,342,1.3853175527465322,No
PRV56954,20,19,0,20,145.5,2910,184.40444680104653,10,600,2009-01-04,2009-11-19,20,11,1.0526315789473684,0.0,100.0,5.263157894736842,0.0,100.0,0.0,1.8181818181818181,319,1.2673845140965398,No
PRV56956,5,5,0,5,562.0,2810,1140.0964871448382,0,2600,2009-02-14,2009-09-05,5,4,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.25,203,2.02864143620078,No
PRV56957,138,108,0,138,321.7391304347826,44400,698.0378265987756,0,4060,2009-01-01,2009-12-29,120,12,1.2777777777777777,0.0,100.0,27.77777777777778,0.0,100.0,0.0,11.5,362,2.169577028617816,No
PRV56958,13,12,0,13,383.0769230769231,4980,588.8885663601761,0,2100,2008-12-22,2009-12-13,12,7,1.0833333333333333,0.0,100.0,8.333333333333332,0.0,100.0,0.0,1.8571428571428572,356,1.53725930977556,No
PRV56960,8,8,0,8,317.5,2540,279.06732418642537,0,800,2009-02-09,2009-07-22,8,4,1.0,0.0,100.0,0.0,0.0,100.0,0.0,2.0,163,0.8789522021619697,No
PRV56963,6,6,0,6,240.0,1440,377.5182114812476,10,1000,2009-04-16,2009-10-04,6,4,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.5,171,1.5729925478385316,No
PRV56964,5,5,0,5,200.0,1000,231.08440016582685,20,500,2009-07-31,2009-12-08,5,5,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,130,1.1554220008291343,No
PRV56965,3,3,0,3,216.66666666666666,650,332.31511150312343,10,600,2009-06-15,2009-10-12,3,3,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,119,1.533762053091339,No
PRV56966,2,2,0,2,120.0,240,113.13708498984761,40,200,2009-07-16,2009-09-22,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,68,0.9428090415820634,No
